SA TABLE:
137 - <bin_ili_izraz> - [('PLACE', 38)]
137 - KR_CONTINUE - [('MOVE', 146)]
137 - <naredba_petlje> - [('PLACE', 147)]
137 -  PLUS - [('MOVE', 39)]
137 - <izraz> - [('PLACE', 148)]
137 - KR_FOR - [('MOVE', 149)]
137 - KR_IF - [('MOVE', 150)]
137 - <deklaracija> - [('PLACE', 180)]
137 - L_VIT_ZAGRADA - [('MOVE', 133)]
137 - <primarni_izraz> - [('PLACE', 41)]
137 - <jednakosni_izraz> - [('PLACE', 42)]
137 - NIZ_ZNAKOVA - [('MOVE', 43)]
137 - <bin_i_izraz> - [('PLACE', 44)]
137 - <slozena_naredba> - [('PLACE', 152)]
137 - <aditivni_izraz> - [('PLACE', 45)]
138 - TOCKAZAREZ - [('MOVE', 178)]
140 - L_ZAGRADA - [('MOVE', 18)]
140 - MINUS - [('MOVE', 19)]
140 - TOCKAZAREZ - [('MOVE', 175)]
140 -  BROJ - [('MOVE', 21)]
140 - OP_TILDA - [('MOVE', 22)]
140 - OP_NEG - [('MOVE', 23)]
140 - <postfiks_izraz> - [('PLACE', 24)]
140 - <cast_izraz> - [('PLACE', 25)]
140 -  ZNAK - [('MOVE', 26)]
140 - OP_INC - [('MOVE', 27)]
140 - OP_DEC - [('MOVE', 28)]
140 - <odnosni_izraz> - [('PLACE', 29)]
140 - <unarni_izraz> - [('PLACE', 30)]
140 - <unarni_operator> - [('PLACE', 31)]
140 - <log_i_izraz> - [('PLACE', 32)]
140 - <multiplikativni_izraz> - [('PLACE', 33)]
140 - <izraz_pridruzivanja> - [('PLACE', 66)]
140 -   IDN - [('MOVE', 35)]
140 - <log_ili_izraz> - [('PLACE', 36)]
140 - <bin_xili_izraz> - [('PLACE', 37)]
140 - <bin_ili_izraz> - [('PLACE', 38)]
140 -  PLUS - [('MOVE', 39)]
140 - <izraz> - [('PLACE', 176)]
140 - <primarni_izraz> - [('PLACE', 41)]
140 - <jednakosni_izraz> - [('PLACE', 42)]
140 - NIZ_ZNAKOVA - [('MOVE', 43)]
140 - <bin_i_izraz> - [('PLACE', 44)]
140 - <aditivni_izraz> - [('PLACE', 45)]
141 - <init_deklarator> - [('PLACE', 13)]
141 -   IDN - [('MOVE', 113)]
141 - <lista_init_deklaratora> - [('PLACE', 15)]
141 - <izravni_deklarator> - [('PLACE', 16)]
143 - L_ZAGRADA - [('MOVE', 171)]
145 - <naredba_grananja> - [('PLACE', 135)]
145 - L_ZAGRADA - [('MOVE', 18)]
145 - MINUS - [('MOVE', 19)]
145 - TOCKAZAREZ - [('MOVE', 136)]
145 -  BROJ - [('MOVE', 21)]
145 - KR_BREAK - [('MOVE', 138)]
145 - D_VIT_ZAGRADA - [('MOVE', 169)]
145 - OP_TILDA - [('MOVE', 22)]
145 - OP_NEG - [('MOVE', 23)]
145 - <postfiks_izraz> - [('PLACE', 24)]
145 - <naredba_skoka> - [('PLACE', 139)]
145 - <cast_izraz> - [('PLACE', 25)]
145 -  ZNAK - [('MOVE', 26)]
145 - KR_RETURN - [('MOVE', 140)]
145 - OP_INC - [('MOVE', 27)]
145 - <naredba> - [('PLACE', 170)]
145 - KR_WHILE - [('MOVE', 143)]
145 - OP_DEC - [('MOVE', 28)]
145 - <odnosni_izraz> - [('PLACE', 29)]
145 - <unarni_izraz> - [('PLACE', 30)]
145 - <unarni_operator> - [('PLACE', 31)]
145 - <log_i_izraz> - [('PLACE', 32)]
145 - <izraz_naredba> - [('PLACE', 144)]
145 - <multiplikativni_izraz> - [('PLACE', 33)]
145 - <izraz_pridruzivanja> - [('PLACE', 66)]
145 -   IDN - [('MOVE', 35)]
145 - <log_ili_izraz> - [('PLACE', 36)]
145 - <bin_xili_izraz> - [('PLACE', 37)]
145 - <bin_ili_izraz> - [('PLACE', 38)]
145 - KR_CONTINUE - [('MOVE', 146)]
145 - <naredba_petlje> - [('PLACE', 147)]
145 -  PLUS - [('MOVE', 39)]
145 - <izraz> - [('PLACE', 148)]
145 - KR_FOR - [('MOVE', 149)]
145 - KR_IF - [('MOVE', 150)]
145 - L_VIT_ZAGRADA - [('MOVE', 133)]
145 - <primarni_izraz> - [('PLACE', 41)]
145 - <jednakosni_izraz> - [('PLACE', 42)]
145 - NIZ_ZNAKOVA - [('MOVE', 43)]
145 - <bin_i_izraz> - [('PLACE', 44)]
145 - <slozena_naredba> - [('PLACE', 152)]
145 - <aditivni_izraz> - [('PLACE', 45)]
146 - TOCKAZAREZ - [('MOVE', 168)]
148 - TOCKAZAREZ - [('MOVE', 167)]
148 - ZAREZ - [('MOVE', 68)]
149 - L_ZAGRADA - [('MOVE', 159)]
150 - L_ZAGRADA - [('MOVE', 153)]
153 - L_ZAGRADA - [('MOVE', 18)]
153 - MINUS - [('MOVE', 19)]
153 -  BROJ - [('MOVE', 21)]
153 - OP_TILDA - [('MOVE', 22)]
153 - OP_NEG - [('MOVE', 23)]
153 - <postfiks_izraz> - [('PLACE', 24)]
153 - <cast_izraz> - [('PLACE', 25)]
153 -  ZNAK - [('MOVE', 26)]
153 - OP_INC - [('MOVE', 27)]
153 - OP_DEC - [('MOVE', 28)]
153 - <odnosni_izraz> - [('PLACE', 29)]
153 - <unarni_izraz> - [('PLACE', 30)]
153 - <unarni_operator> - [('PLACE', 31)]
153 - <log_i_izraz> - [('PLACE', 32)]
153 - <multiplikativni_izraz> - [('PLACE', 33)]
153 - <izraz_pridruzivanja> - [('PLACE', 66)]
153 -   IDN - [('MOVE', 35)]
153 - <log_ili_izraz> - [('PLACE', 36)]
153 - <bin_xili_izraz> - [('PLACE', 37)]
153 - <bin_ili_izraz> - [('PLACE', 38)]
153 -  PLUS - [('MOVE', 39)]
153 - <izraz> - [('PLACE', 154)]
153 - <primarni_izraz> - [('PLACE', 41)]
153 - <jednakosni_izraz> - [('PLACE', 42)]
153 - NIZ_ZNAKOVA - [('MOVE', 43)]
153 - <bin_i_izraz> - [('PLACE', 44)]
153 - <aditivni_izraz> - [('PLACE', 45)]
154 - D_ZAGRADA - [('MOVE', 155)]
154 - ZAREZ - [('MOVE', 68)]
155 - <naredba_grananja> - [('PLACE', 135)]
155 - L_ZAGRADA - [('MOVE', 18)]
155 - MINUS - [('MOVE', 19)]
155 - TOCKAZAREZ - [('MOVE', 136)]
155 -  BROJ - [('MOVE', 21)]
155 - KR_BREAK - [('MOVE', 138)]
155 - OP_TILDA - [('MOVE', 22)]
155 - OP_NEG - [('MOVE', 23)]
155 - <postfiks_izraz> - [('PLACE', 24)]
155 - <naredba_skoka> - [('PLACE', 139)]
155 - <cast_izraz> - [('PLACE', 25)]
155 -  ZNAK - [('MOVE', 26)]
155 - KR_RETURN - [('MOVE', 140)]
155 - OP_INC - [('MOVE', 27)]
155 - <naredba> - [('PLACE', 156)]
155 - KR_WHILE - [('MOVE', 143)]
155 - OP_DEC - [('MOVE', 28)]
155 - <odnosni_izraz> - [('PLACE', 29)]
155 - <unarni_izraz> - [('PLACE', 30)]
155 - <unarni_operator> - [('PLACE', 31)]
155 - <log_i_izraz> - [('PLACE', 32)]
155 - <izraz_naredba> - [('PLACE', 144)]
155 - <multiplikativni_izraz> - [('PLACE', 33)]
155 - <izraz_pridruzivanja> - [('PLACE', 66)]
155 -   IDN - [('MOVE', 35)]
155 - <log_ili_izraz> - [('PLACE', 36)]
155 - <bin_xili_izraz> - [('PLACE', 37)]
155 - <bin_ili_izraz> - [('PLACE', 38)]
155 - KR_CONTINUE - [('MOVE', 146)]
155 - <naredba_petlje> - [('PLACE', 147)]
155 -  PLUS - [('MOVE', 39)]
155 - <izraz> - [('PLACE', 148)]
155 - KR_FOR - [('MOVE', 149)]
155 - KR_IF - [('MOVE', 150)]
155 - L_VIT_ZAGRADA - [('MOVE', 133)]
155 - <primarni_izraz> - [('PLACE', 41)]
155 - <jednakosni_izraz> - [('PLACE', 42)]
155 - NIZ_ZNAKOVA - [('MOVE', 43)]
155 - <bin_i_izraz> - [('PLACE', 44)]
155 - <slozena_naredba> - [('PLACE', 152)]
155 - <aditivni_izraz> - [('PLACE', 45)]
157 - <naredba_grananja> - [('PLACE', 135)]
157 - L_ZAGRADA - [('MOVE', 18)]
157 - MINUS - [('MOVE', 19)]
157 - TOCKAZAREZ - [('MOVE', 136)]
157 -  BROJ - [('MOVE', 21)]
157 - KR_BREAK - [('MOVE', 138)]
157 - OP_TILDA - [('MOVE', 22)]
157 - OP_NEG - [('MOVE', 23)]
157 - <postfiks_izraz> - [('PLACE', 24)]
157 - <naredba_skoka> - [('PLACE', 139)]
157 - <cast_izraz> - [('PLACE', 25)]
157 -  ZNAK - [('MOVE', 26)]
157 - KR_RETURN - [('MOVE', 140)]
157 - OP_INC - [('MOVE', 27)]
157 - <naredba> - [('PLACE', 158)]
157 - KR_WHILE - [('MOVE', 143)]
157 - OP_DEC - [('MOVE', 28)]
157 - <odnosni_izraz> - [('PLACE', 29)]
157 - <unarni_izraz> - [('PLACE', 30)]
157 - <unarni_operator> - [('PLACE', 31)]
157 - <log_i_izraz> - [('PLACE', 32)]
157 - <izraz_naredba> - [('PLACE', 144)]
157 - <multiplikativni_izraz> - [('PLACE', 33)]
157 - <izraz_pridruzivanja> - [('PLACE', 66)]
157 -   IDN - [('MOVE', 35)]
157 - <log_ili_izraz> - [('PLACE', 36)]
157 - <bin_xili_izraz> - [('PLACE', 37)]
157 - <bin_ili_izraz> - [('PLACE', 38)]
157 - KR_CONTINUE - [('MOVE', 146)]
157 - <naredba_petlje> - [('PLACE', 147)]
157 -  PLUS - [('MOVE', 39)]
157 - <izraz> - [('PLACE', 148)]
157 - KR_FOR - [('MOVE', 149)]
157 - KR_IF - [('MOVE', 150)]
157 - L_VIT_ZAGRADA - [('MOVE', 133)]
157 - <primarni_izraz> - [('PLACE', 41)]
157 - <jednakosni_izraz> - [('PLACE', 42)]
157 - NIZ_ZNAKOVA - [('MOVE', 43)]
157 - <bin_i_izraz> - [('PLACE', 44)]
157 - <slozena_naredba> - [('PLACE', 152)]
157 - <aditivni_izraz> - [('PLACE', 45)]
159 - L_ZAGRADA - [('MOVE', 18)]
159 - MINUS - [('MOVE', 19)]
159 - TOCKAZAREZ - [('MOVE', 136)]
159 -  BROJ - [('MOVE', 21)]
159 - OP_TILDA - [('MOVE', 22)]
159 - OP_NEG - [('MOVE', 23)]
159 - <postfiks_izraz> - [('PLACE', 24)]
159 - <cast_izraz> - [('PLACE', 25)]
159 -  ZNAK - [('MOVE', 26)]
159 - OP_INC - [('MOVE', 27)]
159 - OP_DEC - [('MOVE', 28)]
159 - <odnosni_izraz> - [('PLACE', 29)]
159 - <unarni_izraz> - [('PLACE', 30)]
159 - <unarni_operator> - [('PLACE', 31)]
159 - <log_i_izraz> - [('PLACE', 32)]
159 - <izraz_naredba> - [('PLACE', 160)]
159 - <multiplikativni_izraz> - [('PLACE', 33)]
159 - <izraz_pridruzivanja> - [('PLACE', 66)]
159 -   IDN - [('MOVE', 35)]
159 - <log_ili_izraz> - [('PLACE', 36)]
159 - <bin_xili_izraz> - [('PLACE', 37)]
159 - <bin_ili_izraz> - [('PLACE', 38)]
159 -  PLUS - [('MOVE', 39)]
159 - <izraz> - [('PLACE', 148)]
159 - <primarni_izraz> - [('PLACE', 41)]
159 - <jednakosni_izraz> - [('PLACE', 42)]
159 - NIZ_ZNAKOVA - [('MOVE', 43)]
159 - <bin_i_izraz> - [('PLACE', 44)]
159 - <aditivni_izraz> - [('PLACE', 45)]
160 - L_ZAGRADA - [('MOVE', 18)]
160 - MINUS - [('MOVE', 19)]
160 - TOCKAZAREZ - [('MOVE', 136)]
160 -  BROJ - [('MOVE', 21)]
160 - OP_TILDA - [('MOVE', 22)]
160 - OP_NEG - [('MOVE', 23)]
160 - <postfiks_izraz> - [('PLACE', 24)]
160 - <cast_izraz> - [('PLACE', 25)]
160 -  ZNAK - [('MOVE', 26)]
160 - OP_INC - [('MOVE', 27)]
160 - OP_DEC - [('MOVE', 28)]
160 - <odnosni_izraz> - [('PLACE', 29)]
160 - <unarni_izraz> - [('PLACE', 30)]
160 - <unarni_operator> - [('PLACE', 31)]
160 - <log_i_izraz> - [('PLACE', 32)]
160 - <izraz_naredba> - [('PLACE', 161)]
160 - <multiplikativni_izraz> - [('PLACE', 33)]
160 - <izraz_pridruzivanja> - [('PLACE', 66)]
160 -   IDN - [('MOVE', 35)]
160 - <log_ili_izraz> - [('PLACE', 36)]
160 - <bin_xili_izraz> - [('PLACE', 37)]
160 - <bin_ili_izraz> - [('PLACE', 38)]
160 -  PLUS - [('MOVE', 39)]
160 - <izraz> - [('PLACE', 148)]
160 - <primarni_izraz> - [('PLACE', 41)]
160 - <jednakosni_izraz> - [('PLACE', 42)]
160 - NIZ_ZNAKOVA - [('MOVE', 43)]
160 - <bin_i_izraz> - [('PLACE', 44)]
160 - <aditivni_izraz> - [('PLACE', 45)]
161 - L_ZAGRADA - [('MOVE', 18)]
161 - MINUS - [('MOVE', 19)]
161 -  BROJ - [('MOVE', 21)]
161 - OP_TILDA - [('MOVE', 22)]
161 - OP_NEG - [('MOVE', 23)]
161 - <postfiks_izraz> - [('PLACE', 24)]
161 - <cast_izraz> - [('PLACE', 25)]
161 -  ZNAK - [('MOVE', 26)]
161 - OP_INC - [('MOVE', 27)]
161 - OP_DEC - [('MOVE', 28)]
161 - <odnosni_izraz> - [('PLACE', 29)]
161 - <unarni_izraz> - [('PLACE', 30)]
161 - D_ZAGRADA - [('MOVE', 162)]
161 - <unarni_operator> - [('PLACE', 31)]
161 - <log_i_izraz> - [('PLACE', 32)]
161 - <multiplikativni_izraz> - [('PLACE', 33)]
161 - <izraz_pridruzivanja> - [('PLACE', 66)]
161 -   IDN - [('MOVE', 35)]
161 - <log_ili_izraz> - [('PLACE', 36)]
161 - <bin_xili_izraz> - [('PLACE', 37)]
161 - <bin_ili_izraz> - [('PLACE', 38)]
161 -  PLUS - [('MOVE', 39)]
161 - <izraz> - [('PLACE', 163)]
161 - <primarni_izraz> - [('PLACE', 41)]
161 - <jednakosni_izraz> - [('PLACE', 42)]
161 - NIZ_ZNAKOVA - [('MOVE', 43)]
161 - <bin_i_izraz> - [('PLACE', 44)]
161 - <aditivni_izraz> - [('PLACE', 45)]
162 - <naredba_grananja> - [('PLACE', 135)]
162 - L_ZAGRADA - [('MOVE', 18)]
162 - MINUS - [('MOVE', 19)]
162 - TOCKAZAREZ - [('MOVE', 136)]
162 -  BROJ - [('MOVE', 21)]
162 - KR_BREAK - [('MOVE', 138)]
162 - OP_TILDA - [('MOVE', 22)]
162 - OP_NEG - [('MOVE', 23)]
162 - <postfiks_izraz> - [('PLACE', 24)]
162 - <naredba_skoka> - [('PLACE', 139)]
162 - <cast_izraz> - [('PLACE', 25)]
162 -  ZNAK - [('MOVE', 26)]
162 - KR_RETURN - [('MOVE', 140)]
162 - OP_INC - [('MOVE', 27)]
162 - <naredba> - [('PLACE', 166)]
162 - KR_WHILE - [('MOVE', 143)]
162 - OP_DEC - [('MOVE', 28)]
162 - <odnosni_izraz> - [('PLACE', 29)]
162 - <unarni_izraz> - [('PLACE', 30)]
162 - <unarni_operator> - [('PLACE', 31)]
162 - <log_i_izraz> - [('PLACE', 32)]
162 - <izraz_naredba> - [('PLACE', 144)]
162 - <multiplikativni_izraz> - [('PLACE', 33)]
162 - <izraz_pridruzivanja> - [('PLACE', 66)]
162 -   IDN - [('MOVE', 35)]
162 - <log_ili_izraz> - [('PLACE', 36)]
162 - <bin_xili_izraz> - [('PLACE', 37)]
162 - <bin_ili_izraz> - [('PLACE', 38)]
162 - KR_CONTINUE - [('MOVE', 146)]
162 - <naredba_petlje> - [('PLACE', 147)]
162 -  PLUS - [('MOVE', 39)]
162 - <izraz> - [('PLACE', 148)]
162 - KR_FOR - [('MOVE', 149)]
162 - KR_IF - [('MOVE', 150)]
162 - L_VIT_ZAGRADA - [('MOVE', 133)]
162 - <primarni_izraz> - [('PLACE', 41)]
162 - <jednakosni_izraz> - [('PLACE', 42)]
162 - NIZ_ZNAKOVA - [('MOVE', 43)]
162 - <bin_i_izraz> - [('PLACE', 44)]
162 - <slozena_naredba> - [('PLACE', 152)]
162 - <aditivni_izraz> - [('PLACE', 45)]
163 - D_ZAGRADA - [('MOVE', 164)]
163 - ZAREZ - [('MOVE', 68)]
164 - <naredba_grananja> - [('PLACE', 135)]
164 - L_ZAGRADA - [('MOVE', 18)]
164 - MINUS - [('MOVE', 19)]
164 - TOCKAZAREZ - [('MOVE', 136)]
164 -  BROJ - [('MOVE', 21)]
164 - KR_BREAK - [('MOVE', 138)]
164 - OP_TILDA - [('MOVE', 22)]
164 - OP_NEG - [('MOVE', 23)]
164 - <postfiks_izraz> - [('PLACE', 24)]
164 - <naredba_skoka> - [('PLACE', 139)]
164 - <cast_izraz> - [('PLACE', 25)]
164 -  ZNAK - [('MOVE', 26)]
164 - KR_RETURN - [('MOVE', 140)]
164 - OP_INC - [('MOVE', 27)]
164 - <naredba> - [('PLACE', 165)]
164 - KR_WHILE - [('MOVE', 143)]
164 - OP_DEC - [('MOVE', 28)]
164 - <odnosni_izraz> - [('PLACE', 29)]
164 - <unarni_izraz> - [('PLACE', 30)]
164 - <unarni_operator> - [('PLACE', 31)]
164 - <log_i_izraz> - [('PLACE', 32)]
164 - <izraz_naredba> - [('PLACE', 144)]
164 - <multiplikativni_izraz> - [('PLACE', 33)]
164 - <izraz_pridruzivanja> - [('PLACE', 66)]
164 -   IDN - [('MOVE', 35)]
164 - <log_ili_izraz> - [('PLACE', 36)]
164 - <bin_xili_izraz> - [('PLACE', 37)]
164 - <bin_ili_izraz> - [('PLACE', 38)]
164 - KR_CONTINUE - [('MOVE', 146)]
164 - <naredba_petlje> - [('PLACE', 147)]
164 -  PLUS - [('MOVE', 39)]
164 - <izraz> - [('PLACE', 148)]
164 - KR_FOR - [('MOVE', 149)]
164 - KR_IF - [('MOVE', 150)]
164 - L_VIT_ZAGRADA - [('MOVE', 133)]
164 - <primarni_izraz> - [('PLACE', 41)]
164 - <jednakosni_izraz> - [('PLACE', 42)]
164 - NIZ_ZNAKOVA - [('MOVE', 43)]
164 - <bin_i_izraz> - [('PLACE', 44)]
164 - <slozena_naredba> - [('PLACE', 152)]
164 - <aditivni_izraz> - [('PLACE', 45)]
171 - L_ZAGRADA - [('MOVE', 18)]
171 - MINUS - [('MOVE', 19)]
171 -  BROJ - [('MOVE', 21)]
171 - OP_TILDA - [('MOVE', 22)]
171 - OP_NEG - [('MOVE', 23)]
171 - <postfiks_izraz> - [('PLACE', 24)]
171 - <cast_izraz> - [('PLACE', 25)]
171 -  ZNAK - [('MOVE', 26)]
171 - OP_INC - [('MOVE', 27)]
171 - OP_DEC - [('MOVE', 28)]
171 - <odnosni_izraz> - [('PLACE', 29)]
171 - <unarni_izraz> - [('PLACE', 30)]
171 - <unarni_operator> - [('PLACE', 31)]
171 - <log_i_izraz> - [('PLACE', 32)]
171 - <multiplikativni_izraz> - [('PLACE', 33)]
171 - <izraz_pridruzivanja> - [('PLACE', 66)]
171 -   IDN - [('MOVE', 35)]
171 - <log_ili_izraz> - [('PLACE', 36)]
171 - <bin_xili_izraz> - [('PLACE', 37)]
171 - <bin_ili_izraz> - [('PLACE', 38)]
171 -  PLUS - [('MOVE', 39)]
171 - <izraz> - [('PLACE', 172)]
171 - <primarni_izraz> - [('PLACE', 41)]
171 - <jednakosni_izraz> - [('PLACE', 42)]
171 - NIZ_ZNAKOVA - [('MOVE', 43)]
171 - <bin_i_izraz> - [('PLACE', 44)]
171 - <aditivni_izraz> - [('PLACE', 45)]
172 - D_ZAGRADA - [('MOVE', 173)]
172 - ZAREZ - [('MOVE', 68)]
173 - <naredba_grananja> - [('PLACE', 135)]
173 - L_ZAGRADA - [('MOVE', 18)]
173 - MINUS - [('MOVE', 19)]
173 - TOCKAZAREZ - [('MOVE', 136)]
173 -  BROJ - [('MOVE', 21)]
173 - KR_BREAK - [('MOVE', 138)]
173 - OP_TILDA - [('MOVE', 22)]
173 - OP_NEG - [('MOVE', 23)]
173 - <postfiks_izraz> - [('PLACE', 24)]
173 - <naredba_skoka> - [('PLACE', 139)]
173 - <cast_izraz> - [('PLACE', 25)]
173 -  ZNAK - [('MOVE', 26)]
173 - KR_RETURN - [('MOVE', 140)]
173 - OP_INC - [('MOVE', 27)]
173 - <naredba> - [('PLACE', 174)]
173 - KR_WHILE - [('MOVE', 143)]
173 - OP_DEC - [('MOVE', 28)]
173 - <odnosni_izraz> - [('PLACE', 29)]
173 - <unarni_izraz> - [('PLACE', 30)]
173 - <unarni_operator> - [('PLACE', 31)]
173 - <log_i_izraz> - [('PLACE', 32)]
173 - <izraz_naredba> - [('PLACE', 144)]
173 - <multiplikativni_izraz> - [('PLACE', 33)]
173 - <izraz_pridruzivanja> - [('PLACE', 66)]
173 -   IDN - [('MOVE', 35)]
173 - <log_ili_izraz> - [('PLACE', 36)]
173 - <bin_xili_izraz> - [('PLACE', 37)]
173 - <bin_ili_izraz> - [('PLACE', 38)]
173 - KR_CONTINUE - [('MOVE', 146)]
173 - <naredba_petlje> - [('PLACE', 147)]
173 -  PLUS - [('MOVE', 39)]
173 - <izraz> - [('PLACE', 148)]
173 - KR_FOR - [('MOVE', 149)]
173 - KR_IF - [('MOVE', 150)]
173 - L_VIT_ZAGRADA - [('MOVE', 133)]
173 - <primarni_izraz> - [('PLACE', 41)]
173 - <jednakosni_izraz> - [('PLACE', 42)]
173 - NIZ_ZNAKOVA - [('MOVE', 43)]
173 - <bin_i_izraz> - [('PLACE', 44)]
173 - <slozena_naredba> - [('PLACE', 152)]
173 - <aditivni_izraz> - [('PLACE', 45)]
176 - TOCKAZAREZ - [('MOVE', 177)]
176 - ZAREZ - [('MOVE', 68)]
179 - <naredba_grananja> - [('PLACE', 135)]
179 - L_ZAGRADA - [('MOVE', 18)]
179 - MINUS - [('MOVE', 19)]
179 - TOCKAZAREZ - [('MOVE', 136)]
179 -  BROJ - [('MOVE', 21)]
179 - KR_BREAK - [('MOVE', 138)]
179 - D_VIT_ZAGRADA - [('MOVE', 181)]
179 - OP_TILDA - [('MOVE', 22)]
179 - OP_NEG - [('MOVE', 23)]
179 - <postfiks_izraz> - [('PLACE', 24)]
179 - <naredba_skoka> - [('PLACE', 139)]
179 - <cast_izraz> - [('PLACE', 25)]
179 -  ZNAK - [('MOVE', 26)]
179 - KR_RETURN - [('MOVE', 140)]
179 - OP_INC - [('MOVE', 27)]
179 - <naredba> - [('PLACE', 170)]
179 - KR_WHILE - [('MOVE', 143)]
179 - OP_DEC - [('MOVE', 28)]
179 - <odnosni_izraz> - [('PLACE', 29)]
179 - <unarni_izraz> - [('PLACE', 30)]
179 - <unarni_operator> - [('PLACE', 31)]
179 - <log_i_izraz> - [('PLACE', 32)]
179 - <izraz_naredba> - [('PLACE', 144)]
179 - <multiplikativni_izraz> - [('PLACE', 33)]
179 - <izraz_pridruzivanja> - [('PLACE', 66)]
179 -   IDN - [('MOVE', 35)]
179 - <log_ili_izraz> - [('PLACE', 36)]
179 - <bin_xili_izraz> - [('PLACE', 37)]
179 - <bin_ili_izraz> - [('PLACE', 38)]
179 - KR_CONTINUE - [('MOVE', 146)]
179 - <naredba_petlje> - [('PLACE', 147)]
179 -  PLUS - [('MOVE', 39)]
179 - <izraz> - [('PLACE', 148)]
179 - KR_FOR - [('MOVE', 149)]
179 - KR_IF - [('MOVE', 150)]
179 - L_VIT_ZAGRADA - [('MOVE', 133)]
179 - <primarni_izraz> - [('PLACE', 41)]
179 - <jednakosni_izraz> - [('PLACE', 42)]
179 - NIZ_ZNAKOVA - [('MOVE', 43)]
179 - <bin_i_izraz> - [('PLACE', 44)]
179 - <slozena_naredba> - [('PLACE', 152)]
179 - <aditivni_izraz> - [('PLACE', 45)]


Line 1
Input char KR_INT
Stack [('@FOE@', -1), (1, 1)]
Action and info MOVE 7

Line 2
Input char IDN
Stack [('@FOE@', -1), (1, 1), ('KR_INT', 'KR_INT 1 int'), (7, [])]
Action and info REDUCE <specifikator_tipa> -> KR_INT

Line 2
Input char IDN
Stack [('@FOE@', -1), (1, 1), ('<specifikator_tipa>', ['<specifikator_tipa>', ['KR_INT 1 int']]), (4, [])]
Action and info REDUCE <ime_tipa> -> <specifikator_tipa>

Line 2
Input char IDN
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, [])]
Action and info MOVE 14

Line 3
Input char OP_PRIDRUZI
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('IDN', 'IDN 1 x'), (14, [])]
Action and info REDUCE <izravni_deklarator> -> IDN

Line 3
Input char OP_PRIDRUZI
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<izravni_deklarator>', ['<izravni_deklarator>', ['IDN 1 x']]), (16, [])]
Action and info MOVE 17

Line 4
Input char BROJ
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<izravni_deklarator>', ['<izravni_deklarator>', ['IDN 1 x']]), (16, []), ('OP_PRIDRUZI', 'OP_PRIDRUZI 1 ='), (17, [])]
Action and info MOVE 21

Line 5
Input char TOCKAZAREZ
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<izravni_deklarator>', ['<izravni_deklarator>', ['IDN 1 x']]), (16, []), ('OP_PRIDRUZI', 'OP_PRIDRUZI 1 ='), (17, []), ('BROJ', 'BROJ 1 12'), (21, [])]
Error while parsing
Stack reduced to: [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<izravni_deklarator>', ['<izravni_deklarator>', ['IDN 1 x']]), (16, [])]
Action and info REDUCE <init_deklarator> -> <izravni_deklarator>

Line 5
Input char TOCKAZAREZ
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<init_deklarator>', ['<init_deklarator>', [['<izravni_deklarator>', ['IDN 1 x']]]]), (13, [])]
Action and info REDUCE <lista_init_deklaratora> -> <init_deklarator>

Line 5
Input char TOCKAZAREZ
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<lista_init_deklaratora>', ['<lista_init_deklaratora>', [['<init_deklarator>', [['<izravni_deklarator>', ['IDN 1 x']]]]]]), (15, [])]
Action and info MOVE 110

Line 6
Input char KR_INT
Stack [('@FOE@', -1), (1, 1), ('<ime_tipa>', ['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]]), (6, []), ('<lista_init_deklaratora>', ['<lista_init_deklaratora>', [['<init_deklarator>', [['<izravni_deklarator>', ['IDN 1 x']]]]]]), (15, []), ('TOCKAZAREZ', 'TOCKAZAREZ 1 ;'), (110, [])]
Action and info REDUCE <deklaracija> -> <ime_tipa> <lista_init_deklaratora> TOCKAZAREZ

Line 6
Input char KR_INT
Stack [('@FOE@', -1), (1, 1), ('<deklaracija>', ['<deklaracija>', [['<ime_tipa>', [['<specifikator_tipa>', ['KR_INT 1 int']]]], ['<lista_init_deklaratora>', [['<init_deklarator>', [['<izravni_deklarator>', ['IDN 1 x']]]]]], 'TOCKAZAREZ 1 ;']]), (11, [])]
Action and info REDUCE <vanjska_deklaracija> -> <deklaracija>

